Timestamp,Server_Workload(%),Inlet_Temperature(°C),Outlet_Temperature(°C),Ambient_Temperature(°C),Cooling_Unit_Power_Consumption(kW),Chiller_Usage(%),AHU_Usage(%),Total_Energy_Cost($),Temperature_Deviation(°C),Cooling_Strategy_Action,Output
2/11/2025 4:00,21.21216373,16.2729446,20.49396976,21.62395688,0.45,27.69962635,45.31612822,0.06,2.38,Increase Chiller,0
2/11/2025 5:00,61.7388347,22.52057782,25.38051811,29.15245996,0.71,54.4231573,55.09026105,0.06,5.15,Eco Mode,4
2/11/2025 6:00,64.46476243,22.29800846,28.28003743,24.46037318,0.75,66.36635097,44.78469989,0.1,0.46,Boost All,3
2/11/2025 7:00,58.03125138,19.03346492,24.82619721,24.37368627,0.66,54.65070804,43.77425123,0.06,0.37,Boost All,3
2/11/2025 8:00,100,25.46592992,31.89521144,21.80342486,1.02,97.38531773,47.43585585,0.08,2.2,Maintain,2
2/11/2025 9:00,100,25.24729782,29.54604515,21.2886821,1.03,100,46.81996606,0.12,2.71,Reduce AHU,1
2/11/2025 10:00,84.940777,22.64801068,27.28995365,25.35404671,0.92,81.52724584,52.91670948,0.1,1.35,Increase Chiller,0
2/11/2025 11:00,64.85723586,21.33446425,25.44156456,24.81664108,0.84,73.17500825,50.98715712,0.11,0.82,Boost All,3
2/11/2025 12:00,45.29782358,19.36689059,26.49128596,24.41795924,0.6,42.65118508,52.27653964,0.06,0.42,Increase Chiller,0
2/11/2025 13:00,35.31754756,16.75807702,22.91598287,26.14137768,0.56,36.36807953,52.84983998,0.06,2.14,Eco Mode,4
2/11/2025 14:00,91.09211711,22.92279443,28.58299175,21.26205921,0.96,91.79763653,44.1287164,0.09,2.74,Boost All,3
2/11/2025 15:00,83.20704047,22.75754917,24.29586111,25.92520057,0.87,79.45940785,47.48591838,0.09,1.93,Reduce AHU,1
2/11/2025 16:00,73.62981664,20.72200891,23.81078388,27.01696467,0.85,74.29634789,50.93861267,0.07,3.02,Boost All,3
2/11/2025 17:00,72.20739267,23.60219953,26.7886385,29.59393764,0.93,81.56405471,54.64701788,0.08,5.59,Boost All,3
2/11/2025 18:00,57.76872824,20.99720885,24.90577419,19.86028363,0.63,54.25292147,39.25245931,0.07,4.14,Maintain,2
2/11/2025 19:00,53.47702412,18.67013585,23.29358845,22.31039984,0.71,60.45697814,45.17880065,0.06,1.69,Eco Mode,4
2/11/2025 20:00,92.59480036,21.61945894,26.77152678,22.54609442,1.03,98.45409567,48.0524646,0.14,1.45,Eco Mode,4
2/11/2025 21:00,64.28353153,21.21197304,24.59118342,23.1759128,0.66,54.50653239,44.13910246,0.08,0.82,Boost All,3
2/11/2025 22:00,65.66572465,21.26101512,27.92026628,20.89199657,0.66,57.46881863,40.31100022,0.06,3.11,Maintain,2
2/11/2025 23:00,83.55935138,24.63415041,26.37467948,26.16712452,0.97,87.60793117,53.56185631,0.1,2.17,Increase Chiller,0
2/12/2025 0:00,55.87313199,20.68905584,21.46595852,29.14155102,0.74,54.01218513,61.53881068,0.07,5.14,Reduce AHU,1
2/12/2025 1:00,59.61047761,22.60055975,28.37708922,24.11750985,0.78,68.67643711,46.52067512,0.07,0.12,Boost All,3
2/12/2025 2:00,62.03847947,20.05032796,25.02091559,24.29439384,0.69,55.25051326,49.64158954,0.1,0.29,Eco Mode,4
2/12/2025 3:00,58.52948344,19.34509225,22.56934952,19.08545509,0.67,59.72623274,38.70431652,0.1,4.91,Boost All,3
2/12/2025 4:00,65.4283383,20.89391508,26.60701667,21.50777115,0.76,67.04434292,45.68106338,0.08,2.49,Reduce AHU,1
2/12/2025 5:00,79.49912127,24.09949261,24.09949261,26.78986951,0.94,80.83708209,57.95372452,0.11,2.79,Reduce AHU,1
2/12/2025 6:00,57.73828319,21.48601617,25.85621349,31.8257466,0.69,48.52245327,59.81332583,0.1,7.83,Boost All,3
2/12/2025 7:00,63.22438289,19.68847042,28.66326723,24.63400417,0.75,63.3059119,49.66137048,0.1,0.63,Reduce AHU,1
2/12/2025 8:00,47.80288429,22.58775763,27.02730285,19.1057305,0.56,47.5898942,35.28241122,0.07,4.89,Boost All,3
2/12/2025 9:00,67.45418412,22.88589761,31.46621074,21.28372209,0.79,73.45942937,39.9784222,0.08,2.72,Increase Chiller,0
2/12/2025 10:00,57.40050646,20.36890252,27.86350355,21.72241283,0.76,65.48559296,47.38971391,0.08,2.28,Maintain,2
2/12/2025 11:00,60.29890212,22.21998683,29.28787105,22.35333652,0.78,69.85698348,44.78927782,0.1,1.65,Boost All,3
2/12/2025 12:00,50.3689699,19.06921347,23.45991571,24.73880502,0.61,47.08811262,46.85241388,0.07,0.74,Reduce AHU,1
2/12/2025 13:00,63.12201898,19.49387545,28.216013,28.49619472,0.75,59.87542191,54.67281815,0.09,4.5,Eco Mode,4
2/12/2025 14:00,88.68504026,23.47149449,29.59348986,23.12450176,0.97,90.58722628,48.8000524,0.08,0.88,Boost All,3
2/12/2025 15:00,85.30818287,23.20210742,27.54390615,24.66461905,0.88,76.97437504,52.17983239,0.09,0.66,Boost All,3
2/12/2025 16:00,100,23.9715346,29.16451956,28.21769368,1.01,90.15943653,57.71325582,0.14,4.22,Maintain,2
2/12/2025 17:00,59.82087452,20.46733268,29.77548358,19.11448265,0.63,57.75119285,33.32381384,0.06,4.89,Maintain,2
2/12/2025 18:00,60.48488719,20.75455766,24.14030324,24.92134751,0.82,70.35383633,51.54605797,0.09,0.92,Boost All,3
2/12/2025 19:00,66.38920751,21.88459413,24.98436584,19.52273203,0.7,65.58959254,35.23866725,0.07,4.48,Maintain,2
2/12/2025 20:00,44.99433899,19.1487216,29.03380295,21.76098829,0.55,41.52487991,43.04372744,0.05,2.24,Maintain,2
2/12/2025 21:00,57.94283417,20.40089846,23.35259149,23.51146666,0.66,51.20665091,51.03232832,0.06,0.49,Maintain,2
2/12/2025 22:00,63.93853324,21.14785187,26.11754037,27.52153858,0.77,59.70257391,57.50978823,0.07,3.52,Boost All,3
2/12/2025 23:00,72.40924195,21.50589244,25.94918863,21.79231306,0.81,73.82551899,44.48789212,0.12,2.21,Reduce AHU,1
2/13/2025 0:00,54.31086259,22.21206631,25.34966462,23.73132597,0.68,53.90033027,50.30047782,0.1,0.27,Maintain,2
2/13/2025 1:00,79.06413323,21.98248953,26.27687579,28.90232575,0.99,85.54945435,60.63009055,0.1,4.9,Reduce AHU,1
2/13/2025 2:00,40.98022294,18.42069758,25.33793045,26.06580304,0.66,46.87867585,57.0920719,0.09,2.07,Boost All,3
2/13/2025 3:00,76.96594835,22.81603333,29.52281989,18,0.85,82.93946584,36.7540947,0.11,6,Boost All,3
2/13/2025 4:00,76.67081764,23.88178159,31.8965224,24.86124714,0.92,85.09349861,48.28248125,0.13,0.86,Increase Chiller,0
2/13/2025 5:00,100,24.4771039,28.8885544,23.91787345,0.98,91.72270766,48.86533373,0.12,0.08,Boost All,3
2/13/2025 6:00,45.73883927,18.97156275,21.40217772,20.37046335,0.49,38.5377955,37.11997952,0.05,3.63,Increase Chiller,0
2/13/2025 7:00,71.95283988,23.19712659,23.30108204,23.29227392,0.73,62.90988731,44.59679193,0.07,0.71,Boost All,3
2/13/2025 8:00,56.74281785,21.53244437,26.5232699,28.69214006,0.8,64.80018173,57.1815353,0.07,4.69,Reduce AHU,1
2/13/2025 9:00,76.78414318,23.83707065,26.70416153,19.48515181,0.79,74.47409033,39.12402121,0.08,4.51,Maintain,2
2/13/2025 10:00,34.26013631,17.33797847,22.9740704,23.38749623,0.46,27.60978837,47.65648842,0.07,0.61,Increase Chiller,0
2/13/2025 11:00,85.02599674,23.91363035,27.16520242,20.07715261,0.83,80.78312684,36.56784457,0.11,3.92,Reduce AHU,1
2/13/2025 12:00,79.37427541,21.62443489,26.66679316,21.71201468,0.93,86.6967291,46.59316447,0.1,2.29,Increase Chiller,0
2/13/2025 13:00,100,25.5862449,31.56827963,20.9995742,1.02,100,44.04536134,0.1,3,Boost All,3
2/13/2025 14:00,49.91933414,20.26376269,25.74235657,27.33353968,0.63,43.29456399,56.1561729,0.05,3.33,Maintain,2
2/13/2025 15:00,66.24158721,23.04461593,30.98756205,26.14635271,0.79,63.37866644,55.9280138,0.11,2.15,Reduce AHU,1
2/13/2025 16:00,45.92740455,19.64246794,21.95480769,26.94889133,0.61,41.00808101,55.71049956,0.05,2.95,Increase Chiller,0
2/13/2025 17:00,75.10553113,21.54268956,24.68732161,25.10521439,0.8,70.81611339,47.51071358,0.11,1.11,Increase Chiller,0
2/13/2025 18:00,63.19910699,21.48176988,26.86374145,24.90036708,0.66,53.57519497,45.8141053,0.07,0.9,Boost All,3
2/13/2025 19:00,80.72284876,21.88728426,29.14741386,21.29874816,0.87,80.00682709,45.18116211,0.13,2.7,Reduce AHU,1
2/13/2025 20:00,78.69629582,21.90640229,25.52667338,26.33801889,0.83,73.0318347,48.68497344,0.1,2.34,Reduce AHU,1
2/13/2025 21:00,56.1460369,19.61522657,27.44901456,25.87704116,0.74,57.3832278,56.34357956,0.06,1.88,Boost All,3
2/13/2025 22:00,81.39112883,22.69882435,29.41372884,19.31789888,0.86,83.13213411,39.58614595,0.09,4.68,Eco Mode,4
2/13/2025 23:00,56.27792588,20.2232438,27.66651133,24.8867268,0.63,50.10199435,45.10460666,0.05,0.89,Maintain,2
2/14/2025 0:00,78.27297159,24.33474434,28.25315926,26.61056614,0.96,86.14773192,54.78069497,0.12,2.61,Increase Chiller,0
2/14/2025 1:00,68.21507541,21.43712403,25.76559152,26.7696236,0.76,61.62406581,54.33359358,0.07,2.77,Maintain,2
2/14/2025 2:00,69.13687364,23.5611508,30.13326372,18,0.75,68.92992543,38.9553317,0.1,6,Maintain,2
2/14/2025 3:00,87.40739051,23.7987995,29.48676419,24.40095907,0.89,78.97964316,52.03025245,0.11,0.4,Increase Chiller,0
2/14/2025 4:00,57.51233611,20.35081072,23.12871518,24.77813411,0.69,54.09021255,52.01717366,0.06,0.78,Reduce AHU,1
2/14/2025 5:00,30.71281387,17.94113243,22.33241375,21.24435264,0.41,25.67179899,41.54757492,0.05,2.76,Reduce AHU,1
2/14/2025 6:00,46.29101079,19.63979115,22.17366345,25.97498841,0.59,42.30601199,51.26514509,0.07,1.97,Boost All,3
2/14/2025 7:00,76.61994143,21.77708353,25.16119996,25.00903379,0.79,68.21711984,49.07024491,0.08,1.01,Maintain,2
2/14/2025 8:00,74.51345817,23.5014544,28.01565203,27.33773506,0.94,82.62713612,56.14843637,0.08,3.34,Reduce AHU,1
2/14/2025 9:00,51.70421822,19.11940111,26.00576856,24.15554196,0.57,42.36313464,45.44638863,0.05,0.16,Boost All,3
2/14/2025 10:00,83.27078233,23.4011136,28.75204652,24.5365176,0.97,92.45009735,46.66992676,0.09,0.54,Reduce AHU,1
2/14/2025 11:00,52.05499578,20.41207736,23.88201662,28.64241913,0.74,56.68552327,57.53744629,0.08,4.64,Increase Chiller,0
2/14/2025 12:00,51.99131596,21.72756324,25.3038636,27.7031561,0.77,58.72868963,60.14655972,0.09,3.7,Eco Mode,4
2/14/2025 13:00,48.63252664,19.46493135,23.89154687,21.23221588,0.57,45.56568839,41.91935941,0.06,2.77,Reduce AHU,1
2/14/2025 14:00,70.37668412,22.96506184,29.46510123,22.18873494,0.86,79.17185122,45.66889246,0.13,1.81,Reduce AHU,1
2/14/2025 15:00,55.96447211,21.37616872,27.56995915,27.55095583,0.81,65.31566031,58.16776812,0.12,3.55,Boost All,3
2/14/2025 16:00,74.63449949,22.27079957,26.71887544,19.15275021,0.87,81.45039726,43.11129035,0.08,4.85,Boost All,3
2/14/2025 17:00,40.65049442,18.5893563,20.78161176,23.56844629,0.52,33.61150933,50.79313408,0.05,0.43,Maintain,2
2/14/2025 18:00,84.95785563,22.5263212,31.53749706,24.31757747,0.9,79.44982011,52.89504714,0.09,0.32,Maintain,2
2/14/2025 19:00,82.51644116,21.53790803,21.73700729,22.66035548,0.93,88.95265226,43.39026312,0.12,1.34,Increase Chiller,0
2/14/2025 20:00,54.4842873,20.84046245,25.98920721,24.58076369,0.62,48.93642552,44.70494811,0.07,0.58,Reduce AHU,1
2/14/2025 21:00,55.85419914,21.58320324,28.94226182,30.51436416,0.76,54.36687653,65.54977514,0.07,6.51,Maintain,2
2/14/2025 22:00,76.67795176,23.14181052,26.6220699,23.49954029,0.79,71.4242208,43.02449238,0.09,0.5,Increase Chiller,0
2/14/2025 23:00,79.48503353,21.74490485,28.55523203,19.37739106,0.9,87.33163604,39.67360041,0.1,4.62,Reduce AHU,1
2/15/2025 0:00,44.36259002,18.54306936,24.45547084,25.91701288,0.54,34.49618262,52.07592638,0.07,1.92,Maintain,2
2/15/2025 1:00,65.95074928,22.37619269,25.35964069,22.15034382,0.74,66.01426548,42.6858187,0.08,1.85,Increase Chiller,0
2/15/2025 2:00,52.06959341,19.45527296,24.1715743,27.27953557,0.73,54.72189391,57.7195525,0.07,3.28,Increase Chiller,0
2/15/2025 3:00,61.67693708,21.30570787,27.45759516,20.54136862,0.63,54.07524602,39.5398846,0.06,3.46,Boost All,3
2/15/2025 4:00,36.18056991,21.58395754,27.56535123,22.78438177,0.56,42.73774204,43.07801698,0.06,1.22,Increase Chiller,0
2/15/2025 5:00,70.28735773,20.54658184,31.53653093,22.54249689,0.78,70.26842864,42.87524903,0.1,1.46,Reduce AHU,1
2/15/2025 6:00,66.8941448,21.52424584,26.02622534,23.92253281,0.68,58.68765918,42.85108071,0.07,0.08,Eco Mode,4
2/15/2025 7:00,90.27659755,23.86643738,29.31494792,21.12824023,0.86,82.7580438,39.44612461,0.07,2.87,Eco Mode,4
2/15/2025 8:00,88.24533977,23.38263978,27.34212325,18.88027447,0.84,82.19925604,36.97303832,0.11,5.12,Increase Chiller,0
2/15/2025 9:00,33.71417184,18.27775992,26.05895415,18.66627543,0.5,38.41855003,37.56814557,0.07,5.33,Boost All,3
2/15/2025 10:00,41.86520939,18.46276139,22.25376387,30.13546069,0.65,43.41397242,60.17978225,0.1,6.14,Increase Chiller,0
2/15/2025 11:00,76.05866374,22.29148222,27.92448455,21.69159388,0.86,79.14473507,45.62541677,0.13,2.31,Maintain,2
2/15/2025 12:00,41.44614422,19.15955419,25.67519886,23.15356895,0.65,50.46509568,48.36934719,0.08,0.85,Eco Mode,4
2/15/2025 13:00,96.74561545,26.06387458,35.7756119,28.37756793,1.1,100,60.54577273,0.1,4.38,Increase Chiller,0
2/15/2025 14:00,78.48481228,23.90363544,29.86911676,18,0.8,76.87824927,36.1609351,0.12,6,Boost All,3
2/15/2025 15:00,95.99656878,24.23596988,29.39293766,20.44458833,1.01,100,42.45635378,0.11,3.56,Eco Mode,4
2/15/2025 16:00,48.59306747,20.3449309,24.26011046,25.83705964,0.58,39.85204718,52.14560462,0.08,1.84,Boost All,3
2/15/2025 17:00,98.04757545,24.82772678,30.13477062,22.87925295,1.04,100,47.46577671,0.13,1.12,Reduce AHU,1
2/15/2025 18:00,63.60554818,22.23577037,25.39885676,22.7390706,0.66,56.78191403,40.71344427,0.08,1.26,Maintain,2
2/15/2025 19:00,69.2063652,22.05200157,28.37926608,21.97659709,0.83,77.14894801,42.88345897,0.11,2.02,Eco Mode,4
2/15/2025 20:00,61.62668847,21.27802552,24.06061308,27.91589842,0.81,63.77330562,60.04882482,0.08,3.92,Boost All,3
2/15/2025 21:00,77.85981286,20.35593483,25.25147196,23.10373318,0.76,68.39184068,43.3717014,0.09,0.9,Eco Mode,4
2/15/2025 22:00,51.94069403,19.22706142,22.29781572,28.53373537,0.7,51.23369812,58.95550709,0.07,4.53,Eco Mode,4
2/15/2025 23:00,53.19287785,18.60973249,27.88586751,18,0.55,46.90602389,34.77105673,0.05,6,Boost All,3
2/16/2025 0:00,68.30976187,20.56353807,28.1426295,25.09972269,0.83,70.01454168,54.9630085,0.07,1.1,Boost All,3
2/16/2025 1:00,42.23963273,18.61354296,24.30326293,25.24694909,0.65,48.51661662,52.31241273,0.09,1.25,Increase Chiller,0
2/16/2025 2:00,86.81826105,24.46808607,29.2773037,23.88282884,0.98,92.05150031,49.07892954,0.12,0.12,Boost All,3
2/16/2025 3:00,32.52386864,17.15360039,24.50434196,24.27605274,0.55,36.17986748,51.59152133,0.08,0.28,Eco Mode,4
2/16/2025 4:00,62.04773654,20.33468448,25.59655745,25.9797885,0.69,52.21434373,54.5308651,0.07,1.98,Reduce AHU,1
2/16/2025 5:00,57.8846513,20.38200885,24.16798533,22.28926504,0.74,66.88566696,40.7991191,0.1,1.71,Boost All,3
2/16/2025 6:00,48.3000552,19.93466832,23.62060366,18,0.51,43.64082186,31.59601557,0.08,6,Boost All,3
2/16/2025 7:00,50.68582447,20.72703122,27.08865257,18.84629854,0.52,42.51157401,35.44215282,0.04,5.15,Boost All,3
2/16/2025 8:00,87.58021986,24.95779515,32.24467092,20.23663858,0.87,86.34756615,36.40687085,0.1,3.76,Maintain,2
2/16/2025 9:00,100,25.70167306,27.12035269,22.20084957,0.99,96.00789193,43.71372929,0.1,1.8,Maintain,2
2/16/2025 10:00,60.75770129,21.55968587,25.64335169,22.6771708,0.74,62.57998536,47.94118917,0.08,1.32,Maintain,2
2/16/2025 11:00,35.48134618,18.03610788,19.01513924,22.82951892,0.53,38.09974348,44.93464155,0.04,1.17,Maintain,2
2/16/2025 12:00,100,24.07079059,27.91979669,24.18188036,0.99,90.61704471,52.40699388,0.14,0.18,Reduce AHU,1
2/16/2025 13:00,96.3951835,25.57756904,26.24193745,24.63163374,1.01,95.28014498,48.68326963,0.1,0.63,Maintain,2
2/16/2025 14:00,71.94065675,23.56709666,28.89318587,23.83666804,0.83,73.29006193,48.22992845,0.1,0.16,Eco Mode,4
2/16/2025 15:00,83.73282547,24.71787748,29.00286663,26.18924567,0.98,88.30581499,55.01429254,0.08,2.19,Boost All,3
2/16/2025 16:00,52.37437564,20.44898131,27.2298131,24.16108686,0.61,46.9469086,46.14615019,0.06,0.16,Eco Mode,4
2/16/2025 17:00,64.80366839,21.38252651,29.07454986,25.05750598,0.72,60.55780674,47.69583314,0.08,1.06,Boost All,3
2/16/2025 18:00,61.79748062,21.02067462,27.97240498,21.23532696,0.65,52.8902472,44.72473991,0.06,2.76,Eco Mode,4
2/16/2025 19:00,88.66834913,24.15585235,27.78486454,27.40744861,0.95,82.65265596,58.15245332,0.09,3.41,Reduce AHU,1
2/16/2025 20:00,32.85991882,19.04193923,21.71138891,23.1318137,0.56,40.49387484,47.05461593,0.07,0.87,Reduce AHU,1
2/16/2025 21:00,93.247392,25.28987014,27.83286805,21.48245572,0.95,89.9854434,45.40144144,0.09,2.52,Maintain,2
2/16/2025 22:00,60.63244104,20.06877395,26.35024594,28.83273134,0.79,64.10655864,54.59074664,0.07,4.83,Increase Chiller,0
2/16/2025 23:00,55.68045668,20.22030536,27.08975403,21.39208229,0.62,49.7781436,43.95501852,0.05,2.61,Reduce AHU,1
2/17/2025 0:00,64.60822871,20.45680402,25.9278364,25.40121485,0.75,60.0242755,53.88153431,0.1,1.4,Maintain,2
2/17/2025 1:00,51.55420925,19.2132213,21.05522065,20.20986499,0.65,55.41873475,40.880688,0.06,3.79,Reduce AHU,1
2/17/2025 2:00,70.1425316,22.14987493,30.85159852,24.73629128,0.79,66.9756801,51.12619161,0.07,0.74,Eco Mode,4
2/17/2025 3:00,76.73275464,21.03257442,23.61853377,23.81812574,0.91,81.83871035,51.41440644,0.12,0.18,Reduce AHU,1
2/17/2025 4:00,59.96501996,22.2498328,27.7209481,25.60371809,0.79,64.9585063,54.74558315,0.11,1.6,Boost All,3
2/17/2025 5:00,42.73818345,18.2226864,23.72607872,26.39931476,0.65,48.99732968,52.35298127,0.07,2.4,Reduce AHU,1
2/17/2025 6:00,21.2982763,17.36381304,22.08721948,25.0384128,0.43,22.19619036,50.3482185,0.06,1.04,Maintain,2
2/17/2025 7:00,90.83480066,22.98536883,26.16826225,24.7386593,0.92,86.13487415,46.41633065,0.08,0.74,Increase Chiller,0
2/17/2025 8:00,96.26653594,24.08954297,30.58400105,27.08219647,1.06,95.86752053,58.37471728,0.15,3.08,Maintain,2
2/17/2025 9:00,67.10615679,21.47414394,27.9897231,27.37245172,0.73,59.62158464,50.02422795,0.1,3.37,Maintain,2
2/17/2025 10:00,100,24.03851875,31.13541692,24.26115067,1.03,100,46.00235797,0.13,0.26,Eco Mode,4
2/17/2025 11:00,56.35317319,20.93909362,27.0776096,25.31341855,0.67,52.29765349,49.5507344,0.09,1.31,Boost All,3
2/17/2025 12:00,71.04868696,22.44282699,25.34585923,26.30485117,0.81,69.59053149,51.44094351,0.07,2.3,Maintain,2
2/17/2025 13:00,66.60300933,22.08993138,28.73344449,23.76758893,0.8,68.07415869,50.99045837,0.07,0.23,Increase Chiller,0
2/17/2025 14:00,24.97769239,16.86817967,22.5811535,26.08412112,0.51,28.93589335,55.53751479,0.05,2.08,Eco Mode,4
2/17/2025 15:00,88.16329808,22.83902859,26.57250977,23.45915402,0.89,78.55706649,51.34699157,0.08,0.54,Increase Chiller,0
2/17/2025 16:00,66.00347061,20.62011843,25.69256936,23.42640206,0.79,67.09527243,50.90532758,0.06,0.57,Boost All,3
2/17/2025 17:00,70.07058949,23.40998089,25.71652084,26.23991997,0.85,72.19481242,55.11992672,0.09,2.24,Increase Chiller,0
2/17/2025 18:00,66.67987876,21.92787223,28.00791885,24.45099042,0.77,64.23726871,50.46870578,0.1,0.45,Reduce AHU,1
2/17/2025 19:00,46.44367553,19.87624074,25.02821578,24.40943058,0.55,39.32497512,46.32424545,0.04,0.41,Maintain,2
2/17/2025 20:00,68.59722114,22.82361037,28.54011561,24.54536824,0.77,68.21323069,45.63886872,0.09,0.55,Eco Mode,4
2/17/2025 21:00,61.6951975,21.70753068,25.30426269,26.79774337,0.82,66.83814199,56.41001758,0.1,2.8,Boost All,3
2/17/2025 22:00,64.94945956,20.98221889,23.59711005,22.78475687,0.79,68.6027502,48.99208521,0.09,1.22,Reduce AHU,1
2/17/2025 23:00,45.0528142,19.62671551,25.53087612,19.4564173,0.57,44.36492008,42.9012126,0.07,4.54,Increase Chiller,0
2/18/2025 0:00,48.47287871,21.34445265,26.10395265,22.31695393,0.55,42.07056248,43.20927458,0.07,1.68,Increase Chiller,0
2/18/2025 1:00,60.33615396,21.22912607,26.24082005,19.82336407,0.71,62.08466489,43.37830068,0.06,4.18,Boost All,3
2/18/2025 2:00,62.8539775,22.180294,27.64366048,19.49402611,0.74,67.01480727,40.56001752,0.08,4.51,Boost All,3
2/18/2025 3:00,41.91711336,18.61401333,23.65715929,25.47287592,0.64,48.89581906,49.736372,0.06,1.47,Boost All,3
2/18/2025 4:00,85.51369183,25.24489919,27.71196018,25.02359384,0.97,87.59550539,52.98424201,0.11,1.02,Eco Mode,4
2/18/2025 5:00,66.88486118,21.50250373,25.51057156,23.09474278,0.77,66.47837757,48.53744169,0.11,0.91,Increase Chiller,0
2/18/2025 6:00,100,25.87063212,31.45110534,24.02283289,1.03,100,45.86147333,0.12,0.02,Increase Chiller,0
2/18/2025 7:00,72.4587038,21.60730035,24.73597141,28.0931134,0.79,64.44126672,54.000706,0.1,4.09,Maintain,2
2/18/2025 8:00,52.17822782,21.40805383,25.98550366,19.69341094,0.54,43.64675199,38.61134904,0.06,4.31,Maintain,2
2/18/2025 9:00,55.7038125,22.4802573,25.86203377,24.49349416,0.66,48.5977171,53.68928031,0.07,0.49,Reduce AHU,1
2/18/2025 10:00,62.33918208,22.7715016,27.67514988,23.66863082,0.74,62.28073532,48.13624205,0.11,0.33,Eco Mode,4
2/18/2025 11:00,43.75880362,20.39641929,24.15057777,27.43921373,0.57,39.44670057,50.17602284,0.07,3.44,Eco Mode,4
2/18/2025 12:00,100,25.23011821,33.06841712,21.41484871,0.94,92.22635252,40.44771694,0.08,2.59,Increase Chiller,0
2/18/2025 13:00,37.51220909,18.79629025,22.47887841,26.45946373,0.57,35.81619436,55.74486349,0.07,2.46,Boost All,3
2/18/2025 14:00,49.56726668,22.27900217,28.21317794,26.49289486,0.57,40.45540071,48.33031599,0.05,2.49,Reduce AHU,1
2/18/2025 15:00,64.65717645,21.51315659,26.58874785,31.41206021,0.92,73.55076787,66.00343772,0.13,7.41,Reduce AHU,1
2/18/2025 16:00,76.15255264,21.62620723,26.33751166,20.55154845,0.79,75.40984182,36.98257769,0.06,3.45,Reduce AHU,1
2/18/2025 17:00,49.9469895,19.1980301,23.84506393,19.93676312,0.59,49.67281333,38.89058155,0.06,4.06,Boost All,3
2/18/2025 18:00,70.49535774,20.82949048,25.09476405,25.71889869,0.84,75.96036471,47.17091527,0.09,1.72,Boost All,3
2/18/2025 19:00,47.25535493,19.1776803,26.66094704,24.14953931,0.64,53.38776387,43.56032264,0.06,0.15,Maintain,2
2/18/2025 20:00,51.43609566,21.13221316,24.08243406,24.04266519,0.65,49.86490839,50.42224824,0.09,0.04,Eco Mode,4
2/18/2025 21:00,83.4321777,24.16674424,25.9351587,25.78018271,0.88,75.32570804,54.65995477,0.08,1.78,Eco Mode,4
2/18/2025 22:00,10,16.23699088,20.33149183,22.72745385,0.41,20,49.08192697,0.05,1.27,Boost All,3
2/18/2025 23:00,54.90783787,20.31558335,27.60665617,23.82126531,0.75,60.92017998,52.61314561,0.11,0.18,Reduce AHU,1
2/19/2025 0:00,44.88115857,20.26750191,21.42871552,24.66124183,0.56,37.65819805,51.92623898,0.08,0.66,Maintain,2
2/19/2025 1:00,57.69166325,18.74836434,22.43916553,23.56362549,0.64,52.9744654,42.61984682,0.06,0.44,Reduce AHU,1
2/19/2025 2:00,37.44990298,20.64714546,25.71293164,26.67061492,0.55,34.93484694,54.78358528,0.07,2.67,Eco Mode,4
